query_id	corpus_id	rank
609	55200	10
610	172567	1
610	84673	2
610	290160	3
610	1897	4
610	275838	5
610	162263	6
610	28023	7
610	175524	8
610	405797	9
610	22960	10
613	261846	1
613	365899	2
613	400801	3
613	396285	4
613	450925	5
613	138753	6
613	164275	7
613	550939	8
613	264669	9
613	28039	10
614	172306	1
614	143677	2
614	79453	3
614	247182	4
614	556519	5
614	115702	6
614	440256	7
614	591809	8
614	172567	9
614	8570	10
615	98196	1
615	2718	2
615	12391	3
615	40322	4
615	544349	5
615	162653	6
615	171123	7
615	482927	8
615	50000	9
615	336217	10
617	74468	1
617	296809	2
617	233251	3
617	21209	4
617	198730	5
617	96640	6
617	80789	7
617	134011	8
617	13275	9
617	482712	10
619	65040	1
619	3118	2
619	203446	3
619	192888	4
619	208219	5
619	412829	6
619	545491	7
619	47450	8
619	269025	9
619	403701	10
621	327441	1
621	559363	2
621	680	3
621	7170	4
621	159235	5
621	428941	6
621	269064	7
621	2430	8
621	10967	9
621	396222	10
623	121169	1
623	186296	2
623	185583	3
623	327560	4
623	123170	5
623	7998	6
623	361507	7
623	156743	8
623	288145	9
623	344290	10
624	84673	1
624	25330	2
624	552216	3
624	461943	4
624	131703	5
624	2143	6
624	28023	7
624	64547	8
624	449279	9
624	75097	10
625	150632	1
625	179919	2
625	315760	3
625	206794	4
625	27081	5
625	274945	6
625	3251	7
625	725	8
625	314085	9
625	241369	10
626	25391	1
626	224800	2
626	10663	3
626	192332	4
626	372909	5
626	161221	6
626	237514	7
626	84858	8
626	344928	9
626	339463	10
627	213393	1
627	11654	2
627	288	3
627	593	4
627	530	5
627	7404	6
627	83758	7
627	548	8
627	4541	9
627	75568	10
628	121158	1
628	133093	2
628	112714	3
628	127578	4
628	374309	5
628	424166	6
628	541219	7
628	152097	8
628	3463	9
628	357	10
629	254158	1
629	352838	2
629	72321	3
629	220877	4
629	506108	5
629	271772	6
629	202019	7
629	1011	8
629	334603	9
629	349348	10
630	23172	1
630	116992	2
630	351340	3
630	39724	4
630	16997	5
630	1252	6
630	5602	7
630	17448	8
630	336144	9
630	330	10
631	35810	1
631	536610	2
631	362281	3
631	77618	4
631	30403	5
631	156405	6
631	516548	7
631	308967	8
631	73891	9
631	5838	10
632	9957	1
632	46639	2
632	42738	3
632	25029	4
632	2981	5
632	568501	6
632	345099	7
632	2221	8
632	296870	9
632	5838	10
633	243306	1
633	264	2
633	16997	3
633	284610	4
633	2183	5
633	386996	6
633	58599	7
633	34626	8
633	296799	9
633	11126	10
634	127009	1
634	178611	2
634	374258	3
634	41012	4
634	551879	5
634	275838	6
634	94496	7
634	342903	8
634	127487	9
634	28023	10
635	71338	1
635	205719	2
635	564475	3
635	197870	4
635	197501	5
635	66039	6
635	36723	7
635	276411	8
635	106007	9
635	11936	10
637	5191	1
637	5203	2
637	183660	3
637	228871	4
637	2460	5
637	91927	6
637	7428	7
637	41115	8
637	261161	9
637	35530	10
638	194052	1
638	2648	2
638	5607	3
638	2025	4
638	67607	5
638	13215	6
638	123535	7
638	24165	8
638	224102	9
638	11979	10
639	479625	1
639	505361	2
639	24890	3
639	112728	4
639	107092	5
639	203446	6
639	78117	7
639	224438	8
639	30142	9
639	254431	10
640	8200	1
640	4673	2
640	362778	3
640	39585	4
640	6537	5
640	3466	6
640	7423	7
640	598356	8
640	26307	9
640	42301	10
642	42475	1
642	36602	2
642	363817	3
642	3686	4
642	372657	5
642	571181	6
642	128307	7
642	130388	8
642	13346	9
642	150332	10
643	192083	1
643	407540	2
643	380851	3
643	67731	4
643	102287	5
643	9158	6
643	11936	7
643	493160	8
643	318260	9
643	36606	10
644	576384	1
644	15270	2
644	97094	3
644	141738	4
644	318201	5
644	103668	6
644	41793	7
644	30159	8
644	588253	9
644	291614	10
645	71338	1
645	2646	2
645	146557	3
645	9353	4
645	102287	5
645	55108	6
645	75920	7
645	438149	8
645	564475	9
645	287540	10
646	115553	1
646	39413	2
646	35971	3
646	3118	4
646	11184	5
646	136436	6
646	211622	7
646	179716	8
646	7170	9
646	206442	10
648	412	1
648	99751	2
648	345242	3
648	22651	4
648	83610	5
648	4783	6
648	504785	7
648	548557	8
648	510400	9
648	587580	10
649	479914	1
649	36717	2
649	368368	3
649	10384	4
649	315930	5
649	112773	6
649	234115	7
649	4066	8
649	214348	9
649	254556	10
651	12542	1
651	118633	2
651	114981	3
651	4066	4
651	546075	5
651	101580	6
651	428786	7
651	725	8
651	2653	9
651	230666	10
652	300367	1
652	32784	2
652	528908	3
652	59303	4
652	55901	5
652	1311	6
652	17347	7
652	1705	8
652	32455	9
652	365847	10
653	107082	1
653	476517	2
653	429555	3
653	188497	4
653	356346	5
653	388575	6
653	19556	7
653	238580	8
653	8762	9
653	187449	10
654	8585	1
654	24421	2
654	212783	3
654	2718	4
654	327903	5
654	55041	6
654	49948	7
654	433907	8
654	68275	9
654	105527	10
655	475497	1
655	214126	2
655	470	3
655	1099	4
655	432384	5
655	118521	6
655	237607	7
655	4044	8
655	7046	9
655	443951	10
658	347186	1
658	307404	2
658	30596	3
658	192083	4
658	205719	5
658	130934	6
658	3181	7
658	589123	8
658	294	9
658	308048	10
661	15731	1
661	104857	2
661	131906	3
661	63649	4
661	150893	5
661	277	6
661	118999	7
661	490258	8
661	309298	9
661	36086	10
663	3110	1
663	70542	2
663	598428	3
663	549684	4
663	289768	5
663	405252	6
663	540205	7
663	4397	8
663	12382	9
663	411044	10
664	9353	1
664	158409	2
664	228083	3
664	360756	4
664	435405	5
664	37582	6
664	478	7
664	263361	8
664	452259	9
664	90881	10
666	483704	1
666	395481	2
666	332926	3
666	123846	4
666	9656	5
666	29817	6
666	234975	7
666	5573	8
666	146606	9
666	201720	10
669	466640	1
669	111511	2
669	21284	3
669	5934	4
669	2143	5
669	350315	6
669	63843	7
669	75538	8
669	303680	9
669	329774	10
670	427884	1
670	1944	2
670	247760	3
670	19837	4
670	74709	5
670	499871	6
670	492377	7
670	102287	8
670	19455	9
670	205542	10
671	123835	1
671	110393	2
671	2718	3
671	213373	4
671	65663	5
671	399590	6
671	18436	7
671	214542	8
671	262925	9
671	269043	10
673	355513	1
673	407378	2
673	1506	3
673	248252	4
673	487778	5
673	414527	6
673	82067	7
673	57229	8
673	166522	9
673	24843	10
675	517497	1
675	539317	2
675	40498	3
675	23949	4
675	593	5
675	132	6
675	258611	7
675	396853	8
675	121255	9
675	242478	10
676	175968	1
676	149696	2
676	214174	3
676	587727	4
676	329596	5
676	480423	6
676	393693	7
676	66626	8
676	402509	9
676	452870	10
677	347186	1
677	307404	2
677	241804	3
677	59303	4
677	30596	5
677	157712	6
677	55901	7
677	9158	8
677	198945	9
677	108890	10
679	3750	1
679	20796	2
679	12329	3
679	142960	4
679	324331	5
679	79892	6
679	115862	7
679	26665	8
679	63649	9
679	229809	10
680	53155	1
680	1897	2
680	69171	3
680	263648	4
680	50571	5
680	53468	6
680	18349	7
680	473605	8
680	244185	9
680	157712	10
682	582191	1
682	446928	2
682	51086	3
682	5778	4
682	481028	5
682	456526	6
682	213168	7
682	289064	8
682	57707	9
682	9597	10
683	385320	1
683	93806	2
683	130934	3
683	2103	4
683	299395	5
683	486443	6
683	570131	7
683	11126	8
683	68524	9
683	14954	10
685	576384	1
685	15270	2
685	300209	3
685	140567	4
685	398806	5
685	28188	6
685	144190	7
685	179066	8
685	262556	9
685	349424	10
686	526823	1
686	325865	2
686	238333	3
686	252135	4
686	211414	5
686	274278	6
686	298985	7
686	53541	8
686	41130	9
686	237133	10
690	57486	1
690	229730	2
690	506108	3
690	90579	4
690	442989	5
690	440506	6
690	585899	7
690	9568	8
690	282517	9
690	222726	10
692	13496	1
692	347186	2
692	140567	3
692	322838	4
692	20283	5
692	272173	6
692	6207	7
692	77596	8
692	241804	9
692	203889	10
693	136073	1
693	19986	2
693	133966	3
693	583903	4
693	239	5
693	148194	6
693	487633	7
693	351293	8
693	116817	9
693	467825	10
694	11454	1
694	139526	2
694	75235	3
694	215647	4
694	234510	5
694	85622	6
694	454537	7
694	37110	8
694	133299	9
694	219274	10
695	170933	1
695	121187	2
695	18889	3
695	397677	4
695	287214	5
695	399848	6
695	147358	7
695	521933	8
695	521489	9
695	20036	10
696	90572	1
696	89852	2
696	25172	3
696	132180	4
696	49798	5
696	113640	6
696	16919	7
696	11716	8
696	156116	9
696	116700	10
697	9437	1
697	20618	2
697	173688	3
697	440091	4
697	339850	5
697	217025	6
697	249325	7
697	52052	8
697	445635	9
697	227182	10
698	195152	1
698	42438	2
698	279401	3
698	13260	4
698	168983	5
698	6574	6
698	295258	7
698	1144	8
698	368543	9
698	453582	10
700	468108	1
700	509565	2
700	278197	3
700	8901	4
700	136960	5
700	8012	6
700	160784	7
700	325218	8
700	457729	9
700	499166	10
702	8200	1
702	411606	2
702	752	3
702	9353	4
702	475896	5
702	7423	6
702	9753	7
702	40682	8
702	549272	9
702	62397	10
703	85926	1
703	123287	2
703	1705	3
703	121551	4
703	411606	5
703	27862	6
703	114418	7
703	133020	8
703	41793	9
703	417	10
704	260795	1
704	252859	2
704	16751	3
704	252843	4
704	194090	5
704	451929	6
704	459740	7
704	162630	8
704	11021	9
704	101877	10
705	524134	1
705	185681	2
705	188289	3
705	298547	4
705	146657	5
705	9353	6
705	263361	7
705	401832	8
705	66492	9
705	70452	10
706	451794	1
706	69800	2
706	3376	3
706	328754	4
706	184559	5
706	105158	6
706	1926	7
706	338051	8
706	16426	9
706	60378	10
707	34246	1
707	15951	2
707	28254	3
707	45353	4
707	463230	5
707	60981	6
707	5446	7
707	22519	8
707	308178	9
707	84931	10
708	3750	1
708	33157	2
708	19455	3
708	9753	4
708	63649	5
708	17700	6
708	49849	7
708	5188	8
708	387194	9
708	108399	10
709	4066	1
709	687	2
709	10726	3
709	1577	4
709	321842	5
709	23446	6
709	156816	7
709	135220	8
709	496923	9
709	279169	10
712	271116	1
712	495032	2
712	214518	3
712	9737	4
712	301161	5
712	28356	6
712	57149	7
712	400950	8
712	225030	9
712	524723	10
714	153728	1
714	426559	2
714	9478	3
714	262104	4
714	73100	5
714	305432	6
714	5360	7
714	82021	8
714	589104	9
714	509189	10
716	444589	1
716	45638	2
716	497699	3
716	23990	4
716	14061	5
716	76695	6
716	113693	7
716	284526	8
716	40414	9
716	72666	10
718	10578	1
718	11819	2
718	98920	3
718	72578	4
718	7845	5
718	454871	6
718	102501	7
718	69495	8
718	53744	9
718	166531	10
719	314163	1
719	92462	2
719	50000	3
719	201280	4
719	20810	5
719	1953	6
719	381341	7
719	266840	8
719	505196	9
719	22704	10
720	140567	1
720	15121	2
720	22742	3
720	21507	4
720	593	5
720	10103	6
720	118880	7
720	30935	8
720	98018	9
720	150707	10
722	352838	1
722	66356	2
722	151023	3
722	506108	4
722	72321	5
722	334603	6
722	40276	7
722	346374	8
722	504317	9
722	440506	10
723	7428	1
723	251488	2
723	25753	3
723	107309	4
723	274160	5
723	690	6
723	135005	7
723	353565	8
723	261016	9
723	132	10
724	111603	1
724	6595	2
724	475748	3
724	7074	4
724	388028	5
724	110114	6
724	323934	7
724	163865	8
724	13275	9
724	63532	10
725	62429	1
725	8709	2
725	6212	3
725	218785	4
725	397289	5
725	295258	6
725	53496	7
725	47688	8
725	428953	9
725	86147	10
726	365689	1
726	228083	2
726	5592	3
726	147379	4
726	182341	5
726	1011	6
726	215265	7
726	571265	8
726	14493	9
726	357717	10
728	290160	1
728	1897	2
728	127559	3
728	69171	4
728	4066	5
728	166721	6
728	170228	7
728	78575	8
728	9814	9
728	3373	10
729	146878	1
729	177484	2
729	121462	3
729	9560	4
729	443145	5
729	160454	6
729	132813	7
729	125011	8
729	259223	9
729	138610	10
730	196427	1
730	11311	2
730	376800	3
730	266898	4
730	553253	5
730	169240	6
730	361507	7
730	122012	8
730	314342	9
730	38711	10
731	385779	1
731	5587	2
731	5803	3
731	569455	4
731	52445	5
731	374264	6
731	577126	7
731	72984	8
731	103405	9
731	521411	10
732	460779	1
732	9656	2
732	325113	3
732	322825	4
732	144114	5
732	5587	6
732	1277	7
732	83338	8
732	42201	9
732	257757	10
733	580935	1
733	45718	2
733	3763	3
733	136427	4
733	476923	5
733	14466	6
733	211414	7
733	2565	8
733	202776	9
733	84596	10
734	13153	1
734	133299	2
734	75626	3
734	77990	4
734	193529	5
734	79496	6
734	21288	7
734	155318	8
734	57494	9
734	550647	10
735	284121	1
735	137708	2
735	541705	3
735	15643	4
735	1402	5
735	3104	6
735	76120	7
735	396	8
735	15553	9
735	1705	10
736	13672	1
736	10397	2
736	81886	3
736	158063	4
736	184698	5
736	25753	6
736	45190	7
736	228879	8
736	6454	9
736	67856	10
738	447593	1
738	273978	2
738	470	3
738	1103	4
738	128048	5
738	748	6
738	526422	7
738	32615	8
738	11979	9
738	121595	10
739	241175	1
739	195089	2
739	3656	3
739	530	4
739	593	5
739	193266	6
739	73321	7
739	451352	8
739	307095	9
739	106324	10
740	5219	1
740	69306	2
740	79892	3
740	294	4
740	273721	5
740	11936	6
740	217488	7
740	34338	8
740	773	9
740	7507	10
741	84673	1
741	131703	2
741	434320	3
741	49168	4
741	181697	5
741	458374	6
741	22960	7
741	481665	8
741	461943	9
741	190537	10
742	5715	1
742	547036	2
742	398044	3
742	74044	4
742	572796	5
742	2460	6
742	5607	7
742	290714	8
742	505082	9
742	585494	10
743	330917	1
743	24269	2
743	217472	3
743	82119	4
743	120649	5
743	74409	6
743	71614	7
743	210889	8
743	3656	9
743	445353	10
746	121187	1
746	18889	2
746	477603	3
746	411063	4
746	56718	5
746	521489	6
746	63047	7
746	125140	8
746	399848	9
746	521933	10
747	10948	1
747	305065	2
747	191643	3
747	172997	4
747	319058	5
747	14817	6
747	104857	7
747	580379	8
747	687	9
747	664	10
749	60820	1
749	327903	2
749	496959	3
749	24421	4
749	10384	5
749	561159	6
749	371910	7
749	55108	8
749	54400	9
749	147379	10
751	85672	1
751	260795	2
751	252843	3
751	446117	4
751	569645	5
751	434351	6
751	466213	7
751	227197	8
751	218501	9
751	388713	10
754	1656	1
754	328341	2
754	191473	3
754	188167	4
754	188220	5
754	93205	6
754	189887	7
754	334603	8
754	454537	9
754	378414	10
755	2709	1
755	56642	2
755	915	3
755	583142	4
755	276927	5
755	47979	6
755	32282	7
755	62417	8
755	62393	9
755	70854	10
757	2718	1
757	169980	2
757	24421	3
757	371717	4
757	25513	5
757	122185	6
757	166522	7
757	339017	8
757	531137	9
757	298179	10
758	63569	1
758	6439	2
758	915	3
758	117509	4
758	30935	5
758	17428	6
758	417	7
758	367103	8
758	417964	9
758	144731	10
759	127838	1
759	53200	2
759	360285	3
759	107136	4
759	34884	5
759	351340	6
759	277	7
759	62079	8
759	211713	9
759	432850	10
760	521657	1
760	405777	2
760	314242	3
760	545996	4
760	188500	5
760	67824	6
760	30142	7
760	6731	8
760	26790	9
760	3984	10
761	510373	1
761	20796	2
761	142960	3
761	14926	4
761	78267	5
761	138679	6
761	2083	7
761	147243	8
761	406723	9
761	1756	10
762	347186	1
762	241804	2
762	13496	3
762	20283	4
762	506108	5
762	362778	6
762	192332	7
762	234510	8
762	251392	9
762	506368	10
763	32385	1
763	1311	2
763	524912	3
763	47973	4
763	1873	5
763	8950	6
763	59468	7
763	3104	8
763	396	9
763	106578	10
764	9354	1
764	63243	2
764	200210	3
764	189371	4
764	337057	5
764	55002	6
764	9143	7
764	18502	8
764	123037	9
764	78989	10
765	6356	1
765	254684	2
765	17633	3
765	962	4
765	414394	5
765	38159	6
765	85229	7
765	89964	8
765	483480	9
765	133935	10
767	132743	1
767	420600	2
767	345697	3
767	170481	4
767	11126	5
767	390461	6
767	5191	7
767	215138	8
767	313623	9
767	122807	10
768	316444	1
768	295864	2
768	106665	3
768	68975	4
768	233223	5
768	17604	6
768	10384	7
768	106324	8
768	315930	9
768	4066	10
769	309462	1
769	315363	2
769	489070	3
769	149258	4
769	387749	5
769	103932	6
769	9484	7
769	296033	8
769	559852	9
769	484313	10
770	121160	1
770	274945	2
770	4414	3
770	1103	4
770	10531	5
770	568042	6
770	114852	7
770	584242	8
770	173660	9
770	266706	10
771	558579	1
771	567577	2
771	10813	3
771	491219	4
771	431438	5
771	49069	6
771	69625	7
771	154181	8
771	100668	9
771	61026	10
772	451729	1
772	426713	2
772	53468	3
772	8861	4
772	63836	5
772	66626	6
772	12268	7
772	31703	8
772	155677	9
772	28188	10
773	592111	1
773	347151	2
773	9084	3
773	355796	4
773	586772	5
773	570639	6
773	322535	7
773	516260	8
773	448981	9
773	16068	10
777	15070	1
777	1897	2
777	122986	3
777	567891	4
777	26357	5
777	10171	6
777	560622	7
777	75747	8
777	29397	9
777	82128	10
778	207813	1
778	217427	2
778	47832	3
778	28504	4
778	127686	5
778	219606	6
778	234510	7
778	1315	8
778	97083	9
778	1873	10
781	752	1
781	110371	2
781	265477	3
781	472973	4
781	417800	5
781	74402	6
781	391360	7
781	427522	8
781	47188	9
781	312090	10
782	11184	1
782	54257	2
782	266672	3
782	51205	4
782	60001	5
782	4392	6
782	326413	7
782	63296	8
782	1034	9
782	576136	10
783	183247	1
783	8601	2
783	271568	3
783	127686	4
783	142132	5
783	64456	6
783	93978	7
783	399882	8
783	373442	9
783	271609	10
784	417450	1
784	434257	2
784	237338	3
784	220682	4
784	83346	5
784	133299	6
784	237760	7
784	264075	8
784	547301	9
784	362778	10
785	546329	1
785	506108	2
785	440506	3
785	16068	4
785	585899	5
785	1472	6
785	10790	7
785	222726	8
785	50000	9
785	326120	10
787	9084	1
787	570639	2
787	412258	3
787	355796	4
787	157712	5
787	16068	6
787	80657	7
787	13215	8
787	1897	9
787	6106	10
788	469383	1
788	519353	2
788	125827	3
788	5975	4
788	991	5
788	69434	6
788	138	7
788	219846	8
788	567201	9
788	5649	10
789	567786	1
789	40160	2
789	152407	3
789	50641	4
789	196807	5
789	520584	6
789	137307	7
789	41293	8
789	224011	9
789	188289	10
790	217322	1
790	568526	2
790	664	3
790	229354	4
790	1766	5
790	104079	6
790	48866	7
790	239	8
790	313158	9
790	11311	10
791	516678	1
791	136139	2
791	323310	3
791	2460	4
791	408124	5
791	8126	6
791	358837	7
791	42044	8
791	152827	9
791	521070	10
792	42044	1
792	201447	2
792	15163	3
792	206267	4
792	192641	5
792	226590	6
792	293363	7
792	162723	8
792	991	9
792	97925	10
793	61745	1
793	140533	2
793	407726	3
793	398542	4
793	537930	5
793	19224	6
793	83238	7
793	248108	8
793	161008	9
793	155640	10
794	137444	1
794	210514	2
794	13034	3
794	241963	4
794	1164	5
794	3778	6
794	295031	7
794	687	8
794	85484	9
794	227192	10
795	30912	1
795	10665	2
795	5778	3
795	2128	4
795	7074	5
795	252373	6
795	128451	7
795	133982	8
795	1219	9
795	88539	10
797	157630	1
797	516503	2
797	82024	3
797	216990	4
797	89281	5
797	24591	6
797	410186	7
797	66182	8
797	481747	9
797	100801	10
798	173587	1
798	184210	2
798	26014	3
798	593	4
798	487196	5
798	370108	6
798	250672	7
798	147837	8
798	293620	9
798	52357	10
799	1656	1
799	114624	2
799	54341	3
799	110983	4
799	390751	5
799	8200	6
799	204169	7
799	423074	8
799	446928	9
799	445869	10
802	1642	1
802	49307	2
802	1144	3
802	105158	4
802	237331	5
802	446628	6
802	181371	7
802	200914	8
802	6731	9
802	497642	10
803	41214	1
803	73457	2
803	31242	3
803	351390	4
803	369445	5
803	79764	6
803	303112	7
803	345368	8
803	265330	9
803	2377	10
804	456679	1
804	417133	2
804	45718	3
804	173163	4
804	36801	5
804	89161	6
804	50000	7
804	336518	8
804	353641	9
804	122493	10
805	106684	1
805	42665	2
805	174025	3
805	254151	4
805	57229	5
805	28172	6
805	487728	7
805	480949	8
805	576218	9
805	454184	10
807	555732	1
807	219665	2
807	30623	3
807	424961	4
807	199069	5
807	453641	6
807	42999	7
807	680	8
807	260075	9
807	2103	10
808	441568	1
808	121160	2
808	23236	3
808	1134	4
808	275376	5
808	484819	6
808	367754	7
808	72578	8
808	5188	9
808	356515	10
809	5191	1
809	5203	2
809	375652	3
809	19275	4
809	2460	5
809	245729	6
809	19233	7
809	288993	8
809	281732	9
809	34358	10
811	902	1
811	3283	2
811	125811	3
811	14362	4
811	139015	5
811	97446	6
811	104448	7
811	79415	8
811	25029	9
811	546841	10
812	11885	1
812	529784	2
812	200263	3
812	62109	4
812	330507	5
812	25513	6
812	201758	7
812	219119	8
812	214082	9
812	231280	10
815	78837	1
815	8012	2
815	472515	3
815	67253	4
815	397976	5
815	105918	6
815	114624	7
815	7882	8
815	9442	9
815	155964	10
816	8585	1
816	29891	2
816	327903	3
816	529459	4
816	596289	5
816	15330	6
816	15319	7
816	68275	8
816	392484	9
816	15643	10
818	576384	1
818	111159	2
818	144190	3
818	546584	4
818	440396	5
818	108359	6
818	107536	7
818	166204	8
818	349424	9
818	529017	10
819	133152	1
819	298685	2
819	259924	3
819	1705	4
819	227079	5
819	582864	6
819	114835	7
819	488954	8
819	31483	9
819	243855	10
820	144190	1
820	417769	2
820	287540	3
820	150607	4
820	496015	5
820	60952	6
820	521753	7
820	55108	8
820	30623	9
820	263648	10
821	33515	1
821	551766	2
821	279782	3
821	269782	4
821	101551	5
821	511510	6
821	553066	7
821	393412	8
821	133825	9
821	385704	10
822	368008	1
822	5122	2
822	140567	3
822	593	4
822	22742	5
822	26307	6
822	460608	7
822	131224	8
822	30959	9
822	15272	10
823	205719	1
823	153541	2
823	131483	3
823	114559	4
823	271772	5
823	22456	6
823	506108	7
823	257168	8
823	300133	9
823	1011	10
825	472824	1
825	276934	2
825	164427	3
825	76045	4
825	586944	5
825	442425	6
825	162501	7
825	315516	8
825	439109	9
825	470062	10
826	164801	1
826	404304	2
826	40768	3
826	154485	4
826	200263	5
826	1562	6
826	71097	7
826	232063	8
826	6343	9
826	71597	10
827	65702	1
827	34139	2
827	5323	3
827	2748	4
827	110983	5
827	193485	6
827	25123	7
827	354857	8
827	90348	9
827	73457	10
828	36880	1
828	7311	2
828	396576	3
828	44843	4
828	393211	5
828	73325	6
828	71597	7
828	583903	8
828	39041	9
828	135220	10
829	863	1
829	461042	2
829	79378	3
829	125986	4
829	251233	5
829	337286	6
829	483480	7
829	15951	8
829	477054	9
829	378384	10
830	49170	1
830	83543	2
830	572242	3
830	40229	4
830	548	5
830	201498	6
830	557186	7
830	131595	8
830	47682	9
830	152595	10
831	536990	1
831	209789	2
831	94477	3
831	1577	4
831	5257	5
831	313437	6
831	47714	7
831	451301	8
831	5573	9
831	152709	10
832	78632	1
832	15553	2
832	346228	3
832	343477	4
832	546563	5
832	382295	6
832	412226	7
832	94283	8
832	205088	9
832	71338	10
833	42157	1
833	32973	2
833	352728	3
833	574820	4
833	11659	5
833	53468	6
833	483389	7
833	42521	8
833	7423	9
833	264	10
834	7243	1
834	164801	2
834	1311	3
834	8186	4
834	3686	5
834	201280	6
834	381341	7
834	59571	8
834	61264	9
834	326559	10
835	31565	1
835	469497	2
835	255277	3
835	309235	4
835	5607	5
835	466371	6
835	33987	7
835	181538	8
835	494583	9
